NAME	TITLE	SCORE	
SPNS1		0.48980972	
NOP10		0.489749	
STAG2		0.48956105	
C5orf51		0.48953986	
KIAA1522		0.48946556	
CDS2		0.48944646	
TADA2B		0.48941034	
ZNF778		0.48916218	
PSMC1		0.48913157	
PIGM		0.48897436	
HOXA5		0.48878846	
C9orf64		0.4887029	
RBPJ		0.48867068	
TPPP3		0.4886677	
CD5L		0.4886199	
C1orf122		0.48859	
ENGASE		0.48858225	
CDK9		0.48853016	
CYP3A7		0.48851678	
SUMO2		0.48842147	
TGS1		0.48824546	
ATP6V1B2		0.4882001	
CUL1		0.4880245	
NISCH		0.48790887	
FBXO42		0.48785043	
DCTN6		0.4878149	
RND1		0.4875973	
TJP2		0.48745683	
LPAR1		0.4874335	
PIK3CA		0.48696545	
PSMD12		0.48691964	
PLVAP		0.4868914	
NAA30		0.48686108	
TRAPPC3		0.4868434	
ELP4		0.48669505	
ORAI3		0.48654866	
DLC1		0.48643705	
FAM53C		0.48639	
ACAT2		0.486326	
ZBTB5		0.4863101	
PRIM1		0.48629233	
LRRC14B		0.48627767	
RUSC1		0.48591956	
SEMA5B		0.48590514	
TBC1D16		0.4858552	
CHRNA2		0.48584345	
FAM168B		0.48583046	
STX17		0.4858133	
MECP2		0.4857112	
MRPL48		0.4855504	
NME4		0.48552695	
CHCHD3		0.48526752	
DNMT3A		0.4852609	
SLC46A3		0.4851914	
GSS		0.4851843	
SMARCA4		0.4851161	
SF3B1		0.48505902	
HPN		0.48497567	
DGUOK		0.4849349	
ABHD6		0.48477757	
RPRD1B		0.48476714	
SDHA		0.48456058	
PPIG		0.4845339	
TBX3		0.48452082	
CARF		0.48426217	
CCDC28A		0.48402944	
DUSP1		0.48400176	
ZNF335		0.4838737	
KCTD14		0.48381603	
FAM83A		0.48349488	
HVCN1		0.4834836	
MRPL14		0.4834306	
EIF2B2		0.483411	
PABPC1		0.48338518	
NUMA1		0.48330554	
F13B		0.48323813	
RB1		0.48309362	
PMPCB		0.48294446	
MFSD3		0.48291448	
AKAP10		0.48278004	
CCDC34		0.48261398	
CCDC17		0.48251766	
ZNF664		0.4824654	
PCMTD1		0.48240176	
TMEM9		0.48219177	
DDX42		0.48216447	
PRKCE		0.48211905	
CNNM2		0.48207435	
CYP4A22		0.48199758	
HSPH1		0.4818479	
PAN3		0.4817971	
APEX1		0.4817428	
ZNF787		0.4816098	
ZBTB1		0.48159876	
IMPDH1		0.48141897	
MCM7		0.481398	
SMC1A		0.48134938	
CLMN		0.48129356	
GSTO1		0.4812726	
GCC1		0.48122978	
NDUFA9		0.48090607	
STT3B		0.48088098	
TMEM42		0.4808588	
PPCDC		0.48081344	
TMEM106B		0.48062104	
EXT1		0.48056883	
GHR		0.48053822	
RBM4B		0.48050684	
NUP85		0.48046997	
CBFA2T2		0.4803809	
FBLN1		0.48037544	
RPTOR		0.48032492	
TBC1D14		0.4802105	
SNX3		0.48020855	
MAST2		0.4801272	
MFNG		0.48012102	
FAM53A		0.47982922	
FOXK2		0.4797952	
AP2A2		0.47970754	
HES6		0.4796751	
ARL3		0.47957247	
IARS2		0.47949174	
NPAS2		0.4794782	
ERLIN2		0.47944722	
DDX3Y		0.479343	
AATK		0.4791133	
KCTD3		0.47907186	
MICAL1		0.4790537	
FUS		0.47896963	
VPS33B		0.47863424	
ZNF266		0.47861284	
EMC3		0.47851795	
LMOD3		0.47850424	
PPAT		0.4784571	
SH2D4A		0.4784357	
HDHD3		0.47833982	
FNBP4		0.47829014	
YRDC		0.4781998	
ZMAT1		0.47817224	
SENP1		0.47816563	
SIN3A		0.47811604	
NID1		0.4778868	
CCDC22		0.4778866	
API5		0.4777274	
SLC27A4		0.47762576	
GPLD1		0.47742376	
CLN8		0.4774032	
DNAJC16		0.47717112	
MAPK11		0.4770328	
KLHL20		0.4767324	
PKP4		0.4767075	
TBCA		0.47661078	
TMEM199		0.47616264	
AKT1S1		0.4758895	
RNF214		0.4758148	
LACTB2		0.4757006	
LOC102723903		0.4756208	
TOR1B		0.47550204	
PSMD6		0.47526947	
MTHFD1		0.4752437	
PLEKHM1		0.47515786	
KDM5C		0.4751515	
RING1		0.47510764	
USP22		0.47501758	
RCBTB1		0.474864	
NT5M		0.4747907	
ZNF717		0.47474554	
CPEB3		0.47456935	
PPIL1		0.47432753	
MSL2		0.47427288	
AKAP5		0.47415224	
TSG101		0.4739806	
SEPHS2		0.47397673	
GCGR		0.4738254	
TGFBRAP1		0.4737126	
KLHDC10		0.47355324	
RWDD2B		0.47344518	
RAP2C		0.4733391	
WIZ		0.47333315	
GDPD1		0.4733295	
RTP3		0.47324145	
FBLN5		0.4732122	
WDR11		0.47319236	
TMEM219		0.47316247	
IRF3		0.47314468	
LAS1L		0.47300443	
RPL39		0.47288612	
TRUB2		0.47270805	
SENP6		0.4725388	
RPL30		0.47250658	
DCUN1D2		0.4720968	
TRADD		0.47206026	
RAB5C		0.47188482	
MCM6		0.47158477	
GPR180		0.4715151	
MMGT1		0.471167	
CSE1L		0.47112453	
SYNJ2BP		0.47112435	
NDUFV3		0.4710845	
CDC37		0.47093466	
CDC27		0.47088358	
IMP4		0.470814	
NABP2		0.47053313	
PRSS36		0.47045967	
KDM5B		0.47045463	
ZMYND11		0.4703628	
ATP1A1		0.47025093	
DES		0.4699107	
ATAD3A		0.46981764	
LDHB		0.4697663	
DTYMK		0.46955252	
TPD52L2		0.4692546	
RNF216		0.46924946	
GCK		0.46917534	
ABHD12		0.46913776	
PIP5K1C		0.46890366	
PPM1M		0.46888357	
PELI2		0.4687375	
C4orf3		0.46872965	
CLEC4F		0.46870202	
EGLN3		0.46863756	
LENG1		0.46862137	
TPMT		0.4685396	
C5orf24		0.46853745	
C11orf74		0.4684954	
CYB5R1		0.46849045	
MEGF8		0.46815518	
CCDC141		0.46810666	
NUBP2		0.46810496	
ACSL3		0.46802297	
HNMT		0.4679273	
PYCARD		0.46791598	
PCGF1		0.46782583	
PDCD6IP		0.4676994	
ABI3		0.4674175	
FZD7		0.4673987	
CMIP		0.46715704	
NTPCR		0.46712366	
SAP30BP		0.46710867	
PARP12		0.46676955	
CUL4B		0.46668127	
ARPC3		0.46657598	
CDC123		0.46612656	
SEMA6B		0.4660176	
COL15A1		0.46594518	
ALKBH7		0.4658674	
COPA		0.46584627	
SNRPF		0.46569496	
TNPO3		0.46565533	
TMEM125		0.46531722	
PPRC1		0.46522176	
CUL4A		0.4647951	
TBC1D5		0.46443546	
CALD1		0.46438804	
MPP5		0.4643693	
SECISBP2		0.46436208	
UXT		0.46424076	
PELI1		0.46418858	
BHLHE40		0.46418494	
DLEC1		0.46395355	
ABHD16A		0.46372393	
DHX40		0.46371478	
NRP2		0.4637048	
PHKA2		0.4635533	
TPM2		0.46342793	
ELP5		0.46337372	
CLEC11A		0.46305057	
MPHOSPH9		0.4627351	
CD320		0.46231997	
RDH11		0.4621746	
HAGHL		0.46211228	
RPL3		0.46202013	
CRIP3		0.46199447	
ZBTB43		0.46191907	
FKBP15		0.46182546	
TMCC1		0.46153992	
BSCL2		0.4614966	
SYNJ2		0.46137917	
FICD		0.4605075	
PFN1		0.46049863	
CTSE		0.46031708	
GLRX		0.46009988	
EXOSC2		0.46000367	
CNPY2		0.45976123	
CAPN8		0.4596903	
BRD1		0.4596672	
MRPL41		0.45964006	
RASGRP2		0.4596371	
SNX5		0.45959985	
DOCK6		0.45947796	
DHX57		0.4594591	
SIRT3		0.459323	
CUTA		0.45929417	
DUS1L		0.45927706	
SCFD2		0.4591715	
MYO18A		0.45915383	
CD1D		0.4590707	
CCDC73		0.45887813	
CXCL9		0.45875105	
SEC24D		0.45868427	
CWC15		0.45866153	
THNSL1		0.4585598	
SIRT7		0.45849243	
IL17RD		0.45842105	
RUFY4		0.45840812	
ABCB10		0.4582687	
HEMK1		0.45784172	
TXLNA		0.45774856	
PMVK		0.45756882	
EXOC1		0.45754522	
PARL		0.45753634	
RAB17		0.4574097	
GANC		0.45739138	
TCF7L2		0.45723236	
TSPAN18		0.45721987	
FIG4		0.45718622	
VTI1A		0.45705536	
C11orf52		0.45698142	
ZNF433		0.45690972	
ENPP4		0.45681944	
POLR3A		0.45680538	
PROS1		0.45679167	
MED15		0.4562302	
ADRM1		0.456221	
PDZD8		0.45621654	
TRIM32		0.45618784	
GCH1		0.4557634	
BHLHE41		0.45570052	
SYCP3		0.45569906	
DGCR2		0.4556904	
MRPL53		0.45555842	
KDM6B		0.45535013	
WRAP53		0.45532468	
C1orf43		0.45512724	
MRPL30		0.4550763	
FLNB		0.45478198	
OGT		0.45464554	
PSMB8		0.45462644	
KLRD1		0.45456976	
CARD10		0.4544575	
TTC17		0.45438516	
NDUFV1		0.45437086	
RAI1		0.45424303	
YES1		0.4540487	
TMED7		0.4540358	
DLGAP1		0.45400807	
ANXA7		0.4537352	
AACS		0.45369798	
UBE2J2		0.45364735	
ARHGAP27		0.45354706	
PLAU		0.4535284	
CELA1		0.4535183	
ACBD3		0.45349443	
AMIGO2		0.45347485	
MRRF		0.4533509	
OPA3		0.45332444	
STK10		0.4532706	
INTS7		0.4531895	
C2		0.452698	
ARHGAP17		0.45269334	
NOC3L		0.4525126	
PPP1CA		0.45246947	
HMGA1		0.45244575	
RALY		0.45225644	
TMEM170A		0.45215645	
COQ4		0.4520922	
CYYR1		0.45201722	
TSEN34		0.45175725	
TNFRSF12A		0.45173585	
PRELID1		0.45166135	
EMCN		0.45132804	
CDA		0.4513173	
PDLIM3		0.4511957	
HADHA		0.4508988	
TIFAB		0.45069394	
PSMA4		0.45059353	
FBXL17		0.4505632	
RAB11FIP2		0.4505521	
PIGC		0.45044896	
C6		0.45038837	
RBM3		0.45035455	
MRPL38		0.45016906	
ASL		0.45011905	
PRDX3		0.45010516	
CMAS		0.4500428	
MAML1		0.44988084	
TMBIM4		0.44987124	
GPR137		0.44980147	
MFSD6		0.4495974	
THAP3		0.44932318	
CDC40		0.44924816	
BEND3		0.4491513	
ZNF319		0.44908568	
TBRG1		0.4489565	
SLC9A3R2		0.4489524	
TAF15		0.44892073	
H6PD		0.44874972	
HMG20B		0.44850957	
RPA2		0.44848114	
RGS19		0.448389	
SAP30		0.448367	
GTF3C2		0.4483288	
C11orf91		0.44816846	
MED4		0.44803718	
EPHA3		0.44800746	
CXCL14		0.44785413	
PPM1B		0.44784287	
MAPK3		0.4474699	
CTNNA1		0.447231	
ORMDL2		0.44717366	
AMDHD1		0.44701436	
TMEM203		0.44697827	
INHBE		0.4468901	
NUDC		0.44680625	
KCNJ8		0.4467008	
SACM1L		0.44659483	
DHX15		0.44628716	
NXN		0.4462692	
NID2		0.4462668	
MAML3		0.4461858	
CDC42BPB		0.44617578	
F9		0.44598398	
GTPBP3		0.44589925	
CHRAC1		0.44589263	
PEA15		0.44588798	
MED10		0.44568047	
TM9SF3		0.44562533	
ADPRH		0.44554985	
MFAP3		0.44528615	
PDCL3		0.44525784	
TMA7		0.445243	
STAU1		0.44518173	
MREG		0.4450643	
SNAPC2		0.44501752	
KRCC1		0.444936	
TLR3		0.44455332	
SAT1		0.44451204	
MEF2D		0.44443354	
PTPMT1		0.44440642	
MTMR6		0.44433266	
MND1		0.4443261	
VTA1		0.44426498	
SNX27		0.44403526	
RIPK4		0.44403043	
GON4L		0.44401702	
RFC5		0.44401348	
COPG2		0.44387236	
TANC1		0.44386896	
CACNG1		0.44363606	
THYN1		0.4435921	
COL3A1		0.44351718	
NRXN2		0.44345286	
FUBP1		0.44343355	
AMDHD2		0.44342622	
FLII		0.44317955	
PPP1R10		0.44317478	
PEX10		0.44310877	
DUT		0.44309875	
OGFR		0.44291908	
ST7		0.4427806	
RAB7A		0.44261548	
SYTL4		0.44237718	
ZMAT5		0.4423769	
METTL15		0.4423547	
C9orf78		0.4423247	
TIMELESS		0.44231862	
SDF2		0.44229835	
WWOX		0.44222522	
SUGP2		0.44218212	
DCDC2C		0.44213083	
PFDN4		0.44148496	
PRIM2		0.441274	
GCLM		0.44121286	
MOCS2		0.44115087	
HK2		0.4410111	
SYCE2		0.44095486	
ZNF408		0.44088337	
ASCC1		0.44085568	
NORAD		0.44053364	
CDK17		0.44053128	
UBTD1		0.44043612	
PSMD14		0.44036323	
TSPAN4		0.44033813	
EGLN2		0.4402472	
MYCBP		0.44004932	
LYPLA2		0.4399531	
CDC42BPG		0.43994185	
LCORL		0.4398994	
RIC8B		0.43975183	
ADAMTS9		0.4396662	
NAP1L3		0.43964097	
FAM187B		0.43963376	
SDE2		0.4396016	
SGTA		0.4394703	
RPS3		0.4393361	
EMILIN1		0.43933037	
PEF1		0.43895778	
NFRKB		0.4388901	
PML		0.43886256	
SIGIRR		0.43879858	
PGAM1		0.43876386	
SLC16A3		0.4384376	
ANXA6		0.43813983	
TIMP2		0.43811736	
ATP6V1D		0.4379832	
CYP7B1		0.43759063	
UNC5B		0.43738827	
CBX6		0.4372825	
LAMA3		0.43719167	
SPAG7		0.43697816	
RNF6		0.4369674	
RNF170		0.43686694	
ZHX2		0.43686557	
ZNF503		0.43683192	
VAMP7		0.4366649	
ZNF605		0.43658188	
EIF2B1		0.43654597	
DYNC1LI2		0.43654415	
PDK4		0.436536	
GSTZ1		0.4364517	
OSGEP		0.43644968	
CBLN3		0.43642527	
DCN		0.43635085	
MTRF1		0.4363474	
TRAF5		0.43627205	
DOK2		0.43624967	
ELP2		0.43616635	
BCAS3		0.43606058	
CMC1		0.43596953	
HSPB8		0.43593818	
SNX21		0.43575695	
CAMTA2		0.4357187	
SLC25A5		0.43564248	
HHIP		0.43560803	
SSR4		0.43558592	
KCMF1		0.43552995	
TBC1D20		0.43550342	
SNX18		0.4354477	
NAF1		0.43521053	
EIF2D		0.43518224	
ZC3H18		0.4351012	
MICB		0.43506253	
SAAL1		0.43457413	
TUBA1C		0.43444377	
EID1		0.4343628	
GPR182		0.43434525	
PGM2L1		0.43432015	
ENPP6		0.43422103	
UBE2U		0.4341558	
HOMER2		0.43411347	
MRPL32		0.4340982	
ZC3H12D		0.43406776	
ANGPTL3		0.4339761	
EXOSC7		0.43388128	
KIF21A		0.43381917	
NEK9		0.4336829	
TBC1D12		0.43364614	
MTERF1		0.43361378	
HSDL2		0.4335561	
SPRED2		0.43336737	
KRT7		0.43315896	
CEBPZ		0.43294287	
RPL12		0.43292522	
THOP1		0.4328222	
VMA21		0.432642	
HNRNPA3		0.43260467	
ERP29		0.43235716	
MAGEE1		0.4323542	
AMIGO3		0.4323393	
TMEM17		0.4322395	
RBBP5		0.43218732	
SLC1A2		0.43211478	
FERMT2		0.43205383	
SP5		0.4319374	
ATAD1		0.43190405	
ABI2		0.43171933	
DNAJB4		0.4315004	
ZBTB10		0.4314675	
SCARA5		0.43146056	
KIAA0753		0.4313575	
CSNK2A2		0.4312018	
NR4A1		0.43105465	
IKBKB		0.430656	
XYLB		0.4305205	
DDX39A		0.43051258	
EPC2		0.4303537	
RNGTT		0.4303329	
PAPSS2		0.43026194	
CAND2		0.43025053	
PCP4L1		0.43002322	
DCDC2		0.4297128	
IDH3B		0.42970362	
GJB1		0.42911804	
ATXN2		0.42899722	
FAM120A		0.42892787	
SETDB1		0.42891747	
TMEM62		0.42877936	
SNRPD3		0.42877918	
ABCB8		0.428712	
RP9		0.42867306	
NECAP1		0.42851427	
LMO4		0.42841992	
PARP1		0.42835945	
CLEC4A		0.42798227	
CD164		0.42795634	
ARNT		0.4279454	
GMPR2		0.4279067	
HNF1A		0.4278992	
TUBA4A		0.4278455	
SIRPA		0.42781144	
BBIP1		0.42774153	
DUSP28		0.42763802	
GNG12		0.42759603	
NINJ1		0.42759028	
ARL2BP		0.42745063	
HSPA4		0.4274482	
PAXIP1		0.4273657	
AMBRA1		0.4273591	
CDCA7		0.4273099	
STRBP		0.42713216	
RRP7A		0.4271199	
CAB39		0.42702407	
SNRPE		0.42701796	
ZNF276		0.42700663	
SOD3		0.4268532	
ARHGAP18		0.42664123	
RBBP9		0.42644906	
TM7SF2		0.42640015	
MSRA		0.42628792	
NAPA		0.4262831	
NRBP2		0.42628023	
ZWINT		0.42619443	
MLEC		0.42614508	
CLYBL		0.42578322	
GTF2A1		0.42574582	
CHAD		0.42572105	
UTP3		0.4255676	
RABGGTA		0.42554703	
GABRB3		0.42512372	
RDH10		0.42511386	
MFAP4		0.42496207	
PIK3C2A		0.42490306	
NUCKS1		0.42485046	
IK		0.42479825	
NFYA		0.4247592	
CDC45		0.4244374	
RASAL3		0.42434496	
RUFY3		0.42426607	
MPHOSPH6		0.4241741	
SLC5A1		0.42413893	
WDR83		0.4241208	
ARHGAP31		0.42410752	
PDXDC1		0.42399946	
SMAD5		0.4237987	
WIPF3		0.42368045	
JTB		0.4236483	
ZFP91		0.42331034	
URB2		0.42319062	
SYNGR2		0.4231729	
SDR39U1		0.423153	
SNRNP40		0.4229829	
LCLAT1		0.42294648	
TMEM63B		0.4228573	
TMC7		0.4224742	
SDF4		0.42246053	
GMPS		0.42245638	
ITGA7		0.42241076	
ADAMTS10		0.42220104	
EMD		0.42219722	
CD151		0.42212027	
WNT2B		0.422073	
ZNF35		0.4219033	
MYO1F		0.42188206	
OSTF1		0.42180356	
MATR3		0.42174128	
GDF15		0.4217361	
HDHD2		0.42173514	
EBI3		0.4217042	
HNRNPH2		0.42167902	
SYF2		0.42152625	
RAB4B		0.4213772	
GDF2		0.42127094	
RABL3		0.421223	
RNASEK		0.42113242	
MAPRE2		0.4211008	
EMC7		0.42098823	
CASP8AP2		0.4208987	
ADAMTSL5		0.4208855	
RBM15B		0.42077798	
TRPT1		0.42077333	
SSBP4		0.4203603	
ZC3H6		0.42032254	
NIN		0.4202696	
G2E3		0.42022318	
LRRK1		0.42019784	
AP3M1		0.4201632	
PABPN1		0.4200811	
DECR2		0.4199013	
SLC25A44		0.41980696	
C6orf47		0.41980383	
POLR2B		0.41975436	
KLHDC9		0.41975322	
KCTD18		0.4197114	
BAZ1B		0.41964594	
BCCIP		0.4195396	
SLC38A6		0.41952407	
HSBP1		0.41946685	
LTBR		0.41942677	
PLEKHG3		0.41939026	
TPM1		0.41931468	
SEC11C		0.41929144	
FKBP3		0.4192913	
BLVRA		0.4192598	
NKRF		0.41919562	
STIM1		0.41917062	
DNAJB11		0.41905794	
SNAPC3		0.418934	
FETUB		0.4188464	
ZNF707		0.41881698	
PERP		0.4184683	
ERAL1		0.4181725	
SNCG		0.41812232	
USP54		0.41810608	
RPS6KB1		0.41802815	
CTSW		0.41801658	
C1orf35		0.4179612	
POLR3G		0.41796118	
IPP		0.41791698	
ZSWIM5		0.41791126	
KCNC3		0.41774026	
IRF2		0.41771954	
POLR1C		0.41765168	
DAD1		0.4176429	
MVK		0.41753903	
RPUSD4		0.4175314	
DEFB1		0.417492	
RBM42		0.41747063	
ENTPD8		0.417399	
FBXO45		0.41735312	
PLEKHA3		0.41730356	
FBXW7		0.4172891	
MAGED2		0.41724303	
ABI3BP		0.41720563	
CDKAL1		0.4171065	
ABCC6		0.4170779	
PDCD4		0.4169954	
VPS26B		0.41699043	
TYK2		0.41690567	
C9orf40		0.41689277	
CASKIN2		0.41678813	
ARFRP1		0.41656867	
PAPOLG		0.41654623	
TGIF1		0.41647103	
ZKSCAN3		0.4164408	
ERGIC3		0.41643274	
UBE2E2		0.41626313	
TAF9		0.4162362	
SH3BGRL2		0.41609764	
TTLL5		0.41609633	
AP1M1		0.41601327	
PLD4		0.41596785	
TDO2		0.41588184	
PMEPA1		0.41573566	
CABIN1		0.41558722	
TOP2A		0.41543168	
NCBP2		0.41524637	
PSME2		0.41520795	
RALGDS		0.415127	
QPCT		0.41474536	
TMEM139		0.41469696	
KCNQ1		0.41469327	
TFAM		0.41461688	
FANCC		0.4145677	
VCAM1		0.4144761	
SFT2D2		0.41444543	
ARMC6		0.4144152	
ERCC5		0.41428098	
LILRB3		0.41412115	
HEBP1		0.41411442	
DDHD1		0.4140361	
NFIB		0.41401866	
RXRA		0.4139604	
RFESD		0.41392285	
RAP1GDS1		0.41391972	
ARL6IP5		0.4139006	
LZTS2		0.41377315	
FERMT3		0.4136953	
TAF12		0.41368225	
SNX14		0.4135924	
SERPINA6		0.41352826	
RIN3		0.41335216	
NFKBIL1		0.413319	
MZT2A		0.4131896	
WDR59		0.41315153	
DIP2B		0.4131119	
KCTD12		0.413006	
CCNK		0.41268992	
ATG10		0.41266903	
RAB11FIP5		0.41262937	
PARP3		0.41260108	
ZNF12		0.4123383	
PRKAG1		0.4121609	
NSF		0.4119985	
LEMD3		0.4118053	
MTPN		0.41175207	
PPP1R15A		0.41165796	
ARMCX6		0.41158774	
EIF4A3		0.41143885	
MOB3B		0.41133842	
STAM		0.4112618	
COPZ1		0.41112688	
TGFB1		0.4107803	
SLAIN2		0.41073805	
TMEM126A		0.41057587	
FARS2		0.41053796	
SPECC1L		0.41044518	
ATN1		0.41037518	
MGAT1		0.41037333	
RBL2		0.41029692	
TARS3		0.41015792	
VASH1		0.4101327	
MYO5A		0.41004732	
CYP2B6		0.40995005	
CBY1		0.40994763	
EBNA1BP2		0.40989932	
RAI2		0.4098635	
TNFAIP8L3		0.40985742	
SUN2		0.40981156	
GPATCH4		0.4097804	
MCEE		0.40967688	
NDUFB2		0.40961793	
FAM171B		0.4088032	
ILKAP		0.40876943	
DPM2		0.4086608	
UBE3C		0.40862367	
RYK		0.40860316	
TUBGCP6		0.40853462	
BCAR3		0.40840372	
IFT20		0.408251	
RTF1		0.40821376	
NF2		0.4081945	
PNKP		0.40817997	
NUP188		0.40790215	
FBXO7		0.40780073	
GTF3C1		0.40779576	
ACAA2		0.4077817	
MFSD5		0.40769318	
EMG1		0.40748993	
BAAT		0.40745762	
VAMP3		0.4072888	
SLC16A12		0.40709248	
TGFB3		0.40676743	
ADCK2		0.40673003	
C12orf43		0.40658906	
ESRP2		0.4065792	
PEX11B		0.40655982	
ACSM5		0.40653527	
PGP		0.40651298	
NUDT19		0.4064635	
POMGNT1		0.4063588	
SH3GLB2		0.40627208	
VPS33A		0.4062512	
AQP1		0.4062022	
NFXL1		0.4061404	
LYL1		0.40608126	
SUCLG2		0.40547785	
CITED2		0.4054734	
NRDC		0.40545368	
ALDH3B1		0.40527913	
SLC3A2		0.40505716	
CTH		0.4047947	
LPCAT4		0.40455037	
TFDP2		0.404468	
PAFAH1B3		0.40412194	
TTC9C		0.40397167	
PPP2R3C		0.4039435	
BBOX1		0.40374967	
GINM1		0.403638	
NFKB1		0.40359464	
ZFPL1		0.40310276	
LIFR		0.40295446	
RCE1		0.40291193	
THUMPD3		0.4028603	
ZNF700		0.4025259	
MANF		0.40250546	
NT5C3A		0.40247267	
C1R		0.40247124	
C1orf210		0.40245625	
TMEM242		0.40222353	
UCKL1		0.40220305	
ZDHHC12		0.40214476	
LRRC61		0.40196285	
EHMT1		0.4018555	
MRPS27		0.40176108	
AHCYL1		0.40155023	
CYP4F12		0.40154007	
ATP2C1		0.40152085	
ACSF3		0.4014628	
INSIG1		0.401447	
TMEM51		0.40141174	
C11orf58		0.40132856	
IGSF6		0.40118453	
SH3GL1		0.40108675	
CDKN2D		0.40082675	
DOK3		0.40081945	
IKZF1		0.40072784	
SLC12A6		0.40068468	
CCL4		0.4006612	
RBM5		0.40065372	
DDX5		0.4005413	
TRAK1		0.40044183	
LRRK2		0.40035787	
YME1L1		0.4001889	
XPO6		0.40005854	
RNASEH1		0.39988104	
TUBB		0.39987257	
EIF4G2		0.39982182	
PTPRA		0.39969105	
DCUN1D5		0.39964613	
ZMIZ2		0.39954647	
RAB14		0.39953604	
XPA		0.39948753	
CHAF1A		0.39933565	
AATF		0.39925194	
CTSZ		0.39915735	
STX8		0.39914292	
SCAF1		0.39905646	
EMC1		0.39903086	
JMJD7		0.39894176	
IL1B		0.39889598	
TXNL1		0.3987666	
WBP1		0.39870906	
RASAL2		0.39866337	
PPHLN1		0.39855045	
BCOR		0.39853787	
TUBGCP3		0.3985274	
ABL1		0.3984718	
YIF1B		0.3982883	
RPL34		0.3982258	
MB21D2		0.39813802	
MBD1		0.3979352	
RASSF5		0.39786163	
ISCU		0.39783725	
RXRB		0.39783117	
ATP5F1B		0.3977383	
TMPPE		0.39769623	
NRM		0.39769465	
NSMCE2		0.3976797	
GPSM3		0.39763743	
BMPR1A		0.3975572	
SLC25A3		0.397499	
RBM6		0.39748505	
DESI2		0.3973528	
GABRD		0.39722392	
PALM		0.39711556	
EYA3		0.3970926	
USO1		0.39706597	
ATP6V1A		0.3969951	
HDDC3		0.39694312	
TPRA1		0.39672577	
RASSF1		0.39667657	
SYVN1		0.3966644	
LIAS		0.3966247	
COMMD3		0.3965773	
TSEN54		0.3959463	
MOB2		0.39587793	
TOR1AIP1		0.39572388	
DUSP11		0.3957162	
HSPB2		0.39564094	
LMO2		0.39564094	
ARHGEF3		0.39551717	
DDX41		0.39550814	
SMG7		0.3954221	
PPP3CA		0.395403	
GABARAPL2		0.3953173	
CHEK2		0.3953031	
CCM2		0.39528877	
C22orf39		0.39515072	
BICD2		0.39515063	
COQ10A		0.3950871	
QDPR		0.39496464	
LTB4R		0.39494786	
SLC41A1		0.39486477	
TRAF3IP1		0.39477175	
NXT2		0.3947379	
RPL22		0.39472747	
LIN7C		0.39472452	
USP37		0.39463535	
AIMP2		0.39461863	
ELF2		0.3945891	
FBXO36		0.39444157	
NDUFS4		0.39436573	
NAA10		0.39427337	
TMEM164		0.3941968	
RASIP1		0.39415023	
ELOVL6		0.39413714	
UBQLN1		0.39406148	
HGSNAT		0.39379796	
CLEC14A		0.39369154	
SLC35B3		0.3935157	
YAP1		0.3933213	
DCAKD		0.39321923	
N4BP2L2		0.3931449	
SPINT2		0.39313564	
ANP32B		0.3931286	
CREBZF		0.393113	
EPM2A		0.392987	
SOAT1		0.39292327	
RBM25		0.3929156	
MAP3K7		0.39285064	
CHCHD5		0.39283282	
SOX13		0.39280972	
GATAD2A		0.39274883	
TOX4		0.3927171	
SIRT5		0.3926291	
NUDT18		0.39261824	
MSH6		0.39255086	
ITIH1		0.39244804	
TMEM67		0.3923078	
ABHD13		0.3922413	
MTF1		0.39220566	
SLC8A1		0.39217603	
TMEM38A		0.39210206	
PTPN9		0.39205506	
SCFD1		0.39164883	
SSR1		0.39161122	
CIZ1		0.39155608	
TSHZ2		0.39152658	
SAR1B		0.39141282	
GTF2F2		0.39131564	
ATXN3		0.39122924	
KDSR		0.39120728	
PSAP		0.39120618	
TMEM106A		0.3910883	
TGIF2		0.3910339	
AMD1		0.3909529	
OXCT1		0.3908602	
CLEC1B		0.39071494	
ST8SIA3		0.39068684	
HSPA1L		0.39065987	
SRSF1		0.39052615	
CAMK2D		0.39044335	
ARHGEF6		0.3903851	
IKZF5		0.3903475	
CA8		0.3901838	
BCL7C		0.39015633	
SERF1A		0.39006415	
FLRT1		0.39001855	
RSL24D1		0.38991678	
PCID2		0.38987312	
CENPQ		0.38972372	
PHKB		0.38965997	
RPS27A		0.38965708	
CTBS		0.38963866	
CRIP2		0.3894945	
PGAP4		0.3894083	
LAMC1		0.38938174	
MAP2K3		0.38935962	
WDR53		0.3892512	
FBP1		0.38891104	
KLF11		0.3889061	
SNX17		0.38872176	
ZNF451		0.38859516	
ZNF280D		0.38859165	
MAP2K4		0.38842526	
DSTN		0.38840935	
COG4		0.3883921	
COL1A1		0.38833725	
ZDHHC1		0.38833585	
LYRM2		0.3883131	
SEMA4A		0.38816687	
ENPP1		0.38813838	
ATXN2L		0.388136	
CMPK1		0.3880781	
NFKBIB		0.38792166	
LRSAM1		0.38783857	
ACY3		0.38780883	
DHRS11		0.38780165	
NUDT9		0.38773137	
SLC9A1		0.387705	
NARS2		0.38766998	
MRPL22		0.3875814	
CEP97		0.3875403	
SRM		0.38740277	
ADAMTSL2		0.38735464	
SEC24C		0.38731465	
KREMEN1		0.3872392	
