goId,goName,countDE,countAll,pv_fdr
"GO:0008104","protein localization",18,2816,0.0261451174496644
"GO:0043603","cellular amide metabolic process",10,1158,0.0262219765494137
"GO:0010664","negative regulation of striated muscle cell apoptotic process",2,35,0.0265796321070234
"GO:0036294","cellular response to decreased oxygen levels",4,217,0.026852784
"GO:0010142","farnesyl diphosphate biosynthetic process, mevalonate pathway",1,2,0.026852784
"GO:0010902","positive regulation of very-low-density lipoprotein particle remodeling",1,2,0.026852784
"GO:0045827","negative regulation of isoprenoid metabolic process",1,2,0.026852784
"GO:0045994","positive regulation of translational initiation by iron",1,2,0.026852784
"GO:0061402","positive regulation of transcription from RNA polymerase II promoter in response to acidic pH",1,2,0.026852784
"GO:0071306","cellular response to vitamin E",1,2,0.026852784
"GO:0072343","pancreatic stellate cell proliferation",1,2,0.026852784
"GO:0072564","blood microparticle formation",1,2,0.026852784
"GO:0090182","regulation of secretion of lysosomal enzymes",1,2,0.026852784
"GO:0097018","renal albumin absorption",1,2,0.026852784
"GO:0099178","regulation of retrograde trans-synaptic signaling by endocanabinoid",1,2,0.026852784
"GO:1901558","response to metformin",1,2,0.026852784
"GO:1902767","isoprenoid biosynthetic process via mevalonate",1,2,0.026852784
"GO:1903060","negative regulation of protein lipidation",1,2,0.026852784
"GO:1905135","biotin import across plasma membrane",1,2,0.026852784
"GO:1905918","regulation of CoA-transferase activity",1,2,0.026852784
"GO:1905920","positive regulation of CoA-transferase activity",1,2,0.026852784
"GO:2000229","regulation of pancreatic stellate cell proliferation",1,2,0.026852784
"GO:2000332","regulation of blood microparticle formation",1,2,0.026852784
"GO:2000334","positive regulation of blood microparticle formation",1,2,0.026852784
"GO:2000532","regulation of renal albumin absorption",1,2,0.026852784
"GO:2000584","negative regulation of platelet-derived growth factor receptor-alpha signaling pathway",1,2,0.026852784
"GO:0001893","maternal placenta development",2,36,0.026852784
"GO:0002701","negative regulation of production of molecular mediator of immune response",2,36,0.026852784
"GO:0002755","MyD88-dependent toll-like receptor signaling pathway",2,36,0.026852784
"GO:2000352","negative regulation of endothelial cell apoptotic process",2,36,0.026852784
"GO:0071902","positive regulation of protein serine/threonine kinase activity",5,346,0.0273468530351438
"GO:0051051","negative regulation of transport",6,490,0.0273798245614035
"GO:1904706","negative regulation of vascular smooth muscle cell proliferation",2,37,0.0282155732484076
"GO:0046326","positive regulation of glucose import",2,39,0.031186279809221
"GO:0007160","cell-matrix adhesion",4,230,0.032329920886076
"GO:0010906","regulation of glucose metabolic process",3,120,0.032329920886076
"GO:0032612","interleukin-1 production",3,120,0.032329920886076
"GO:0006897","endocytosis",7,669,0.0324305687203792
"GO:0032892","positive regulation of organic acid transport",2,40,0.0324418582677165
"GO:2000279","negative regulation of DNA biosynthetic process",2,40,0.0324418582677165
"GO:0009266","response to temperature stimulus",4,232,0.0330703773584906
"GO:0051338","regulation of transferase activity",9,1023,0.0330938461538462
"GO:0010811","positive regulation of cell-substrate adhesion",3,122,0.0334787323943662
"GO:0042752","regulation of circadian rhythm",3,122,0.0334787323943662
"GO:0010907","positive regulation of glucose metabolic process",2,41,0.0336588785046729
"GO:0032965","regulation of collagen biosynthetic process",2,41,0.0336588785046729
"GO:0071548","response to dexamethasone",2,41,0.0336588785046729
"GO:1904375","regulation of protein localization to cell periphery",3,123,0.0340172783825817
"GO:0010470","regulation of gastrulation",2,42,0.0351575
"GO:0006469","negative regulation of protein kinase activity",4,240,0.0366292093023256
"GO:0090317","negative regulation of intracellular protein transport",2,43,0.0366840092879257
"GO:1905477","positive regulation of protein localization to membrane",3,127,0.0368499690880989
"GO:1903530","regulation of secretion by cell",7,690,0.0371636265432099
"GO:0051180","vitamin transport",2,44,0.0373767611940298
"GO:0006447","regulation of translational initiation by iron",1,3,0.0373767611940298
"GO:0006579","amino-acid betaine catabolic process",1,3,0.0373767611940298
"GO:0015878","biotin transport",1,3,0.0373767611940298
"GO:0015912","short-chain fatty acid transport",1,3,0.0373767611940298
"GO:0043335","protein unfolding",1,3,0.0373767611940298
"GO:0045715","negative regulation of low-density lipoprotein particle receptor biosynthetic process",1,3,0.0373767611940298
"GO:0046340","diacylglycerol catabolic process",1,3,0.0373767611940298
"GO:0051365","cellular response to potassium ion starvation",1,3,0.0373767611940298
"GO:0072244","metanephric glomerular epithelium development",1,3,0.0373767611940298
"GO:0072248","metanephric glomerular visceral epithelial cell differentiation",1,3,0.0373767611940298
"GO:0072249","metanephric glomerular visceral epithelial cell development",1,3,0.0373767611940298
"GO:0072312","metanephric glomerular epithelial cell differentiation",1,3,0.0373767611940298
"GO:0072313","metanephric glomerular epithelial cell development",1,3,0.0373767611940298
"GO:0097017","renal protein absorption",1,3,0.0373767611940298
"GO:0097089","methyl-branched fatty acid metabolic process",1,3,0.0373767611940298
"GO:0110114","negative regulation of lipid transporter activity",1,3,0.0373767611940298
"GO:0150173","positive regulation of phosphatidylcholine metabolic process",1,3,0.0373767611940298
"GO:1902994","regulation of phospholipid efflux",1,3,0.0373767611940298
"GO:1902995","positive regulation of phospholipid efflux",1,3,0.0373767611940298
"GO:1904640","response to methionine",1,3,0.0373767611940298
"GO:2001247","positive regulation of phosphatidylcholine biosynthetic process",1,3,0.0373767611940298
"GO:0051347","positive regulation of transferase activity",7,696,0.0375357526080477
"GO:0010677","negative regulation of cellular carbohydrate metabolic process",2,45,0.0384231352154532
"GO:0010828","positive regulation of glucose transmembrane transport",2,45,0.0384231352154532
"GO:0009611","response to wounding",7,702,0.0390429673590504
"GO:0045860","positive regulation of protein kinase activity",6,538,0.0392696888888889
"GO:0031669","cellular response to nutrient levels",4,249,0.0396022928994083
"GO:0009605","response to external stimulus",18,2971,0.0397224264705882
"GO:0010712","regulation of collagen metabolic process",2,46,0.0397224264705882
"GO:0044275","cellular carbohydrate catabolic process",2,46,0.0397224264705882
"GO:0043604","amide biosynthetic process",8,881,0.0397224264705882
"GO:0031331","positive regulation of cellular catabolic process",5,388,0.0400166666666667
"GO:0048522","positive regulation of cellular process",29,5688,0.0401340175953079
"GO:0071333","cellular response to glucose stimulus",3,134,0.040356486090776
"GO:0045776","negative regulation of blood pressure",2,47,0.0410448321167883
"GO:0120163","negative regulation of cold-induced thermogenesis",2,47,0.0410448321167883
"GO:0006766","vitamin metabolic process",3,136,0.0417641193595342
"GO:0071331","cellular response to hexose stimulus",3,136,0.0417641193595342
"GO:0071326","cellular response to monosaccharide stimulus",3,137,0.0424176666666667
"GO:0002067","glandular epithelial cell differentiation",2,48,0.0424176666666667
"GO:0006111","regulation of gluconeogenesis",2,48,0.0424176666666667
"GO:0006692","prostanoid metabolic process",2,49,0.0437140459110473
"GO:0006693","prostaglandin metabolic process",2,49,0.0437140459110473
"GO:0042398","cellular modified amino acid biosynthetic process",2,49,0.0437140459110473
"GO:0043277","apoptotic cell clearance",2,49,0.0437140459110473
"GO:0101023","vascular endothelial cell proliferation",2,49,0.0437140459110473
"GO:1905562","regulation of vascular endothelial cell proliferation",2,49,0.0437140459110473
"GO:0050708","regulation of protein secretion",5,399,0.0437140459110473
"GO:0018130","heterocycle biosynthetic process",23,4211,0.0444081805157593
"GO:0033673","negative regulation of kinase activity",4,261,0.0448598855507868
"GO:0051649","establishment of localization in cell",17,2787,0.044886780141844
"GO:0032964","collagen biosynthetic process",2,50,0.044886780141844
"GO:0045540","regulation of cholesterol biosynthetic process",2,50,0.044886780141844
"GO:0106118","regulation of sterol biosynthetic process",2,50,0.044886780141844
"GO:1903727","positive regulation of phospholipid metabolic process",2,50,0.044886780141844
"GO:1904036","negative regulation of epithelial cell apoptotic process",2,50,0.044886780141844
"GO:0010656","negative regulation of muscle cell apoptotic process",2,51,0.0457145130315501
"GO:0045806","negative regulation of endocytosis",2,51,0.0457145130315501
"GO:0045912","negative regulation of carbohydrate metabolic process",2,51,0.0457145130315501
"GO:0030155","regulation of cell adhesion",7,734,0.0457145130315501
"GO:0006642","triglyceride mobilization",1,4,0.0457145130315501
"GO:0006659","phosphatidylserine biosynthetic process",1,4,0.0457145130315501
"GO:0010916","negative regulation of very-low-density lipoprotein particle clearance",1,4,0.0457145130315501
"GO:0019747","regulation of isoprenoid metabolic process",1,4,0.0457145130315501
"GO:0032379","positive regulation of intracellular lipid transport",1,4,0.0457145130315501
"GO:0032382","positive regulation of intracellular sterol transport",1,4,0.0457145130315501
"GO:0032385","positive regulation of intracellular cholesterol transport",1,4,0.0457145130315501
"GO:0035788","cell migration involved in metanephros development",1,4,0.0457145130315501
"GO:0035789","metanephric mesenchymal cell migration",1,4,0.0457145130315501
"GO:0036378","calcitriol biosynthetic process from calciol",1,4,0.0457145130315501
"GO:0038124","toll-like receptor TLR6:TLR2 signaling pathway",1,4,0.0457145130315501
"GO:0042360","vitamin E metabolic process",1,4,0.0457145130315501
"GO:0042998","positive regulation of Golgi to plasma membrane protein transport",1,4,0.0457145130315501
"GO:0044107","cellular alcohol metabolic process",1,4,0.0457145130315501
"GO:0044108","cellular alcohol biosynthetic process",1,4,0.0457145130315501
"GO:0045337","farnesyl diphosphate biosynthetic process",1,4,0.0457145130315501
"GO:0060528","secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development",1,4,0.0457145130315501
"GO:0090188","negative regulation of pancreatic juice secretion",1,4,0.0457145130315501
"GO:2000325","regulation of nuclear receptor transcription coactivator activity",1,4,0.0457145130315501
"GO:2000589","regulation of metanephric mesenchymal cell migration",1,4,0.0457145130315501
"GO:0006839","mitochondrial transport",4,267,0.0463754794520548
"GO:0002700","regulation of production of molecular mediator of immune response",3,145,0.0465132332878581
"GO:0071322","cellular response to carbohydrate stimulus",3,145,0.0465132332878581
"GO:0010665","regulation of cardiac muscle cell apoptotic process",2,52,0.0465132332878581
"GO:0009617","response to bacterium",7,739,0.0465152861035422
"GO:0046883","regulation of hormone secretion",4,270,0.0477913333333333
"GO:0010675","regulation of cellular carbohydrate metabolic process",3,147,0.0479223983739837
"GO:0045661","regulation of myoblast differentiation",2,53,0.0479223983739837
"GO:0071320","cellular response to cAMP",2,53,0.0479223983739837
"GO:0016192","vesicle-mediated transport",14,2149,0.0481499594046008
"GO:0014074","response to purine-containing compound",3,149,0.0493790566037736
"GO:0010662","regulation of striated muscle cell apoptotic process",2,54,0.0493790566037736
"GO:0032757","positive regulation of interleukin-8 production",2,54,0.0493790566037736
"GO:0031323","regulation of cellular metabolic process",31,6348,0.050831399730821
"GO:0001954","positive regulation of cell-matrix adhesion",2,55,0.0509205369127517
"GO:0010659","cardiac muscle cell apoptotic process",2,55,0.0509205369127517
"GO:0001678","cellular glucose homeostasis",3,152,0.0517534584450402
"GO:0042060","wound healing",6,587,0.0526162918340027
"GO:0031668","cellular response to extracellular stimulus",4,280,0.0529953342245989
"GO:0045785","positive regulation of cell adhesion",5,427,0.0531169158878505
"GO:0080134","regulation of response to stress",11,1538,0.0532381733333333
"GO:0002791","regulation of peptide secretion",5,428,0.0534515681233933
"GO:0072659","protein localization to plasma membrane",4,282,0.0534515681233933
"GO:0007566","embryo implantation",2,57,0.0534515681233933
"GO:0010658","striated muscle cell apoptotic process",2,57,0.0534515681233933
"GO:0045936","negative regulation of phosphate metabolic process",6,592,0.0534515681233933
"GO:0010563","negative regulation of phosphorus metabolic process",6,593,0.0534515681233933
"GO:0001890","placenta development",3,156,0.0534515681233933
"GO:0009410","response to xenobiotic stimulus",4,284,0.0534515681233933
"GO:0010746","regulation of long-chain fatty acid import across plasma membrane",1,5,0.0534515681233933
"GO:0010897","negative regulation of triglyceride catabolic process",1,5,0.0534515681233933
"GO:0010915","regulation of very-low-density lipoprotein particle clearance",1,5,0.0534515681233933
"GO:0035787","cell migration involved in kidney development",1,5,0.0534515681233933
"GO:0043415","positive regulation of skeletal muscle tissue regeneration",1,5,0.0534515681233933
"GO:0045329","carnitine biosynthetic process",1,5,0.0534515681233933
"GO:0045338","farnesyl diphosphate metabolic process",1,5,0.0534515681233933
"GO:0048550","negative regulation of pinocytosis",1,5,0.0534515681233933
"GO:0050748","negative regulation of lipoprotein metabolic process",1,5,0.0534515681233933
"GO:0051793","medium-chain fatty acid catabolic process",1,5,0.0534515681233933
"GO:0070640","vitamin D3 metabolic process",1,5,0.0534515681233933
"GO:0071332","cellular response to fructose stimulus",1,5,0.0534515681233933
"GO:0071724","response to diacyl bacterial lipopeptide",1,5,0.0534515681233933
"GO:0071726","cellular response to diacyl bacterial lipopeptide",1,5,0.0534515681233933
"GO:0072300","positive regulation of metanephric glomerulus development",1,5,0.0534515681233933
"GO:0098920","retrograde trans-synaptic signaling by lipid",1,5,0.0534515681233933
"GO:0098921","retrograde trans-synaptic signaling by endocannabinoid",1,5,0.0534515681233933
"GO:1902031","regulation of NADP metabolic process",1,5,0.0534515681233933
"GO:2000467","positive regulation of glycogen (starch) synthase activity",1,5,0.0534515681233933
"GO:2000583","regulation of platelet-derived growth factor receptor-alpha signaling pathway",1,5,0.0534515681233933
"GO:0008285","negative regulation of cell population proliferation",7,770,0.0536928607918263
"GO:0017001","antibiotic catabolic process",2,58,0.0536928607918263
"GO:0071385","cellular response to glucocorticoid stimulus",2,58,0.0536928607918263
"GO:0007249","I-kappaB kinase/NF-kappaB signaling",4,285,0.0536928607918263
"GO:0098739","import across plasma membrane",3,157,0.0536928607918263
"GO:0048523","negative regulation of cellular process",26,5095,0.0554925
"GO:0022407","regulation of cell-cell adhesion",5,440,0.0568063786531131
"GO:0032722","positive regulation of chemokine production",2,60,0.0568063786531131
"GO:0046324","regulation of glucose import",2,60,0.0568063786531131
"GO:0010676","positive regulation of cellular carbohydrate metabolic process",2,61,0.05831
"GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway",2,61,0.05831
"GO:0045824","negative regulation of innate immune response",2,61,0.05831
"GO:0071384","cellular response to corticosteroid stimulus",2,61,0.05831
"GO:0051224","negative regulation of protein transport",3,163,0.0586001641414141
"GO:0010562","positive regulation of phosphorus metabolic process",9,1168,0.0590875818639798
"GO:0045937","positive regulation of phosphate metabolic process",9,1168,0.0590875818639798
"GO:0033674","positive regulation of kinase activity",6,612,0.0594360754716981
"GO:0033365","protein localization to organelle",8,976,0.0596027135678392
"GO:0055081","anion homeostasis",2,62,0.0596785570890841
"GO:0006952","defense response",12,1795,0.0607170175438596
"GO:0034113","heterotypic cell-cell adhesion",2,63,0.0610548406862745
"GO:2000351","regulation of endothelial cell apoptotic process",2,63,0.0610548406862745
"GO:0006886","intracellular protein transport",9,1177,0.0610548406862745
"GO:0030855","epithelial cell differentiation",7,796,0.0610548406862745
"GO:0034614","cellular response to reactive oxygen species",3,167,0.0610548406862745
"GO:1904950","negative regulation of establishment of protein localization",3,167,0.0610548406862745
"GO:0006979","response to oxidative stress",5,452,0.0610548406862745
"GO:0009744","response to sucrose",1,6,0.0610548406862745
"GO:0033299","secretion of lysosomal enzymes",1,6,0.0610548406862745
"GO:0034201","response to oleic acid",1,6,0.0610548406862745
"GO:0034285","response to disaccharide",1,6,0.0610548406862745
"GO:0035790","platelet-derived growth factor receptor-alpha signaling pathway",1,6,0.0610548406862745
"GO:0060136","embryonic process involved in female pregnancy",1,6,0.0610548406862745
"GO:0060687","regulation of branching involved in prostate gland morphogenesis",1,6,0.0610548406862745
"GO:0071072","negative regulation of phospholipid biosynthetic process",1,6,0.0610548406862745
"GO:0072298","regulation of metanephric glomerulus development",1,6,0.0610548406862745
"GO:0090186","regulation of pancreatic juice secretion",1,6,0.0610548406862745
"GO:2000481","positive regulation of cAMP-dependent protein kinase activity",1,6,0.0610548406862745
"GO:0060135","maternal process involved in female pregnancy",2,64,0.0617735862913097
"GO:0050673","epithelial cell proliferation",5,455,0.0620917948717949
"GO:0045859","regulation of protein kinase activity",7,801,0.0620917948717949
"GO:0032680","regulation of tumor necrosis factor production",3,169,0.062191756097561
"GO:0006950","response to stress",22,4149,0.0625954136253041
"GO:0034654","nucleobase-containing compound biosynthetic process",22,4149,0.0625954136253041
"GO:0032387","negative regulation of intracellular transport",2,65,0.0631320048602673
"GO:0002683","negative regulation of immune system process",5,458,0.0632593567961165
"GO:0033209","tumor necrosis factor-mediated signaling pathway",3,172,0.0646467796610169
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production",3,172,0.0646467796610169
"GO:0045944","positive regulation of transcription by RNA polymerase II",9,1197,0.0654105562273277
"GO:0032890","regulation of organic acid transport",2,67,0.0662733855421687
"GO:0071300","cellular response to retinoic acid",2,67,0.0662733855421687
"GO:0032640","tumor necrosis factor production",3,174,0.0662733855421687
"GO:0072577","endothelial cell apoptotic process",2,68,0.0679609975961538
"GO:0090303","positive regulation of wound healing",2,68,0.0679609975961538
"GO:0001667","ameboidal-type cell migration",5,470,0.0685959456264775
"GO:0006578","amino-acid betaine biosynthetic process",1,7,0.0685959456264775
"GO:0010982","regulation of high-density lipoprotein particle clearance",1,7,0.0685959456264775
"GO:0015793","glycerol transport",1,7,0.0685959456264775
"GO:0034196","acylglycerol transport",1,7,0.0685959456264775
"GO:0034197","triglyceride transport",1,7,0.0685959456264775
"GO:0035095","behavioral response to nicotine",1,7,0.0685959456264775
"GO:0035634","response to stilbenoid",1,7,0.0685959456264775
"GO:0043382","positive regulation of memory T cell differentiation",1,7,0.0685959456264775
"GO:0045650","negative regulation of macrophage differentiation",1,7,0.0685959456264775
"GO:0071455","cellular response to hyperoxia",1,7,0.0685959456264775
"GO:0071918","urea transmembrane transport",1,7,0.0685959456264775
"GO:0150094","amyloid-beta clearance by cellular catabolic process",1,7,0.0685959456264775
"GO:1903059","regulation of protein lipidation",1,7,0.0685959456264775
"GO:0043534","blood vessel endothelial cell migration",3,178,0.0688834710743802
"GO:0002697","regulation of immune effector process",5,473,0.0694534551886793
"GO:0071706","tumor necrosis factor superfamily cytokine production",3,179,0.0697392932862191
"GO:0046879","hormone secretion",4,317,0.0698549764705882
"GO:0042326","negative regulation of phosphorylation",5,475,0.0703371680376028
"GO:0019220","regulation of phosphate metabolic process",12,1851,0.0705364201877934
"GO:0051174","regulation of phosphorus metabolic process",12,1852,0.0707070574443142
"GO:0050796","regulation of insulin secretion",3,181,0.0712437076023392
"GO:0071466","cellular response to xenobiotic stimulus",3,181,0.0712437076023392
"GO:0045597","positive regulation of cell differentiation",8,1026,0.0721982943925234
"GO:0019438","aromatic compound biosynthetic process",22,4222,0.0724782613768962
"GO:0051641","cellular localization",19,3484,0.0728415268065268
"GO:0009894","regulation of catabolic process",8,1031,0.0737909196740396
"GO:0010628","positive regulation of gene expression",14,2314,0.074263488372093
"GO:0031670","cellular response to nutrient",2,73,0.074930162601626
"GO:0009914","hormone transport",4,326,0.0753078156996587
"GO:0008217","regulation of blood pressure",3,186,0.0753078156996587
"GO:0032024","positive regulation of insulin secretion",2,74,0.0753078156996587
"GO:0046323","glucose import",2,74,0.0753078156996587
"GO:0006107","oxaloacetate metabolic process",1,8,0.0753078156996587
"GO:0006108","malate metabolic process",1,8,0.0753078156996587
"GO:0006776","vitamin A metabolic process",1,8,0.0753078156996587
"GO:0009750","response to fructose",1,8,0.0753078156996587
"GO:0030853","negative regulation of granulocyte differentiation",1,8,0.0753078156996587
"GO:0032049","cardiolipin biosynthetic process",1,8,0.0753078156996587
"GO:0033034","positive regulation of myeloid cell apoptotic process",1,8,0.0753078156996587
"GO:0043416","regulation of skeletal muscle tissue regeneration",1,8,0.0753078156996587
"GO:0046836","glycolipid transport",1,8,0.0753078156996587
"GO:0071447","cellular response to hydroperoxide",1,8,0.0753078156996587
"GO:0099541","trans-synaptic signaling by lipid",1,8,0.0753078156996587
"GO:0099542","trans-synaptic signaling by endocannabinoid",1,8,0.0753078156996587
"GO:2000465","regulation of glycogen (starch) synthase activity",1,8,0.0753078156996587
"GO:2000698","positive regulation of epithelial cell differentiation involved in kidney development",1,8,0.0753078156996587
"GO:0002274","myeloid leukocyte activation",6,662,0.0753586590909091
"GO:0006898","receptor-mediated endocytosis",4,329,0.0758726901248581
"GO:0030308","negative regulation of cell growth",3,188,0.0761405555555556
"GO:0042246","tissue regeneration",2,75,0.076701628959276
"GO:1900076","regulation of cellular response to insulin stimulus",2,75,0.076701628959276
"GO:0051094","positive regulation of developmental process",10,1454,0.0769405197740113
"GO:0030336","negative regulation of cell migration",4,333,0.0783983408577878
"GO:0022408","negative regulation of cell-cell adhesion",3,191,0.0788242615558061
"GO:0032496","response to lipopolysaccharide",4,334,0.0789518018018018
"GO:0014855","striated muscle cell proliferation",2,78,0.0814446549835706
"GO:0007155","cell adhesion",10,1471,0.0814446549835706
"GO:0009892","negative regulation of metabolic process",20,3790,0.0814446549835706
"GO:0007565","female pregnancy",3,195,0.0814446549835706
"GO:0071897","DNA biosynthetic process",3,195,0.0814446549835706
"GO:1905475","regulation of protein localization to membrane",3,195,0.0814446549835706
"GO:0001561","fatty acid alpha-oxidation",1,9,0.0814446549835706
"GO:0010890","positive regulation of sequestering of triglyceride",1,9,0.0814446549835706
"GO:0014012","peripheral nervous system axon regeneration",1,9,0.0814446549835706
"GO:0015840","urea transport",1,9,0.0814446549835706
"GO:0034145","positive regulation of toll-like receptor 4 signaling pathway",1,9,0.0814446549835706
"GO:0034382","chylomicron remnant clearance",1,9,0.0814446549835706
"GO:0035360","positive regulation of peroxisome proliferator activated receptor signaling pathway",1,9,0.0814446549835706
"GO:0042996","regulation of Golgi to plasma membrane protein transport",1,9,0.0814446549835706
"GO:0045542","positive regulation of cholesterol biosynthetic process",1,9,0.0814446549835706
"GO:0045714","regulation of low-density lipoprotein particle receptor biosynthetic process",1,9,0.0814446549835706
"GO:0060907","positive regulation of macrophage cytokine production",1,9,0.0814446549835706
"GO:0070339","response to bacterial lipopeptide",1,9,0.0814446549835706
"GO:0071220","cellular response to bacterial lipoprotein",1,9,0.0814446549835706
"GO:0071221","cellular response to bacterial lipopeptide",1,9,0.0814446549835706
"GO:0071830","triglyceride-rich lipoprotein particle clearance",1,9,0.0814446549835706
"GO:0072217","negative regulation of metanephros development",1,9,0.0814446549835706
"GO:0106120","positive regulation of sterol biosynthetic process",1,9,0.0814446549835706
"GO:1900227","positive regulation of NLRP3 inflammasome complex assembly",1,9,0.0814446549835706
"GO:2000343","positive regulation of chemokine (C-X-C motif) ligand 2 production",1,9,0.0814446549835706
"GO:1990778","protein localization to cell periphery",4,341,0.0819071991247265
"GO:0022610","biological adhesion",10,1478,0.082080087431694
"GO:0031329","regulation of cellular catabolic process",7,873,0.0836418231441048
"GO:0009306","protein secretion",5,510,0.0850692366412214
"GO:1903036","positive regulation of response to wounding",2,81,0.0851073420479303
"GO:0035592","establishment of protein localization to extracellular region",5,511,0.0853254397394137
"GO:0001935","endothelial cell proliferation",3,200,0.0853254397394137
"GO:0016052","carbohydrate catabolic process",3,200,0.0853254397394137
"GO:2000146","negative regulation of cell motility",4,348,0.0865349566160521
"GO:1902930","regulation of alcohol biosynthetic process",2,82,0.0865712676056338
"GO:0030154","cell differentiation",22,4329,0.087465
"GO:0007179","transforming growth factor beta receptor signaling pathway",3,203,0.0875523885350318
"GO:0045913","positive regulation of carbohydrate metabolic process",2,83,0.0875523885350318
"GO:0048041","focal adhesion assembly",2,83,0.0875523885350318
"GO:0071496","cellular response to external stimulus",4,351,0.0875523885350318
"GO:0098609","cell-cell adhesion",7,886,0.0875523885350318
"GO:0006655","phosphatidylglycerol biosynthetic process",1,10,0.0875523885350318
"GO:0032377","regulation of intracellular lipid transport",1,10,0.0875523885350318
"GO:0032380","regulation of intracellular sterol transport",1,10,0.0875523885350318
"GO:0032383","regulation of intracellular cholesterol transport",1,10,0.0875523885350318
"GO:0034447","very-low-density lipoprotein particle clearance",1,10,0.0875523885350318
"GO:0043380","regulation of memory T cell differentiation",1,10,0.0875523885350318
"GO:0051182","coenzyme transport",1,10,0.0875523885350318
"GO:0060354","negative regulation of cell adhesion molecule production",1,10,0.0875523885350318
"GO:0070391","response to lipoteichoic acid",1,10,0.0875523885350318
"GO:0071223","cellular response to lipoteichoic acid",1,10,0.0875523885350318
"GO:1905461","positive regulation of vascular associated smooth muscle cell apoptotic process",1,10,0.0875523885350318
"GO:1990416","cellular response to brain-derived neurotrophic factor stimulus",1,10,0.0875523885350318
"GO:2000288","positive regulation of myoblast proliferation",1,10,0.0875523885350318
"GO:0071692","protein localization to extracellular region",5,518,0.0875868504772004
"GO:1904705","regulation of vascular smooth muscle cell proliferation",2,84,0.088366962962963
"GO:1990874","vascular smooth muscle cell proliferation",2,84,0.088366962962963
"GO:0002237","response to molecule of bacterial origin",4,354,0.0888902428722281
"GO:0010631","epithelial cell migration",4,354,0.0888902428722281
"GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway",2,85,0.0900121729957806
"GO:0050714","positive regulation of protein secretion",3,207,0.0903221285563751
"GO:0090132","epithelium migration",4,357,0.0909599894736842
"GO:0071222","cellular response to lipopolysaccharide",3,208,0.0912178023133544
"GO:0062197","cellular response to chemical stress",4,358,0.0913588050314465
"GO:0035023","regulation of Rho protein signal transduction",2,86,0.0913588050314465
"GO:0045445","myoblast differentiation",2,86,0.0913588050314465
"GO:0071900","regulation of protein serine/threonine kinase activity",5,526,0.0914642722513089
"GO:0006109","regulation of carbohydrate metabolic process",3,209,0.0918457845188284
"GO:0010941","regulation of cell death",11,1736,0.09202578892372
"GO:0048585","negative regulation of response to stimulus",11,1737,0.0922555427974948
"GO:0045893","positive regulation of transcription, DNA-templated",10,1521,0.0925083963227783
"GO:0032642","regulation of chemokine production",2,87,0.0925083963227783
"GO:0032755","positive regulation of interleukin-6 production",2,87,0.0925083963227783
"GO:1903845","negative regulation of cellular response to transforming growth factor beta stimulus",2,87,0.0925083963227783
"GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway",4,361,0.0925083963227783
"GO:0010739","positive regulation of protein kinase A signaling",1,11,0.0925083963227783
"GO:0031652","positive regulation of heat generation",1,11,0.0925083963227783
"GO:0032493","response to bacterial lipoprotein",1,11,0.0925083963227783
"GO:0033197","response to vitamin E",1,11,0.0925083963227783
"GO:0042758","long-chain fatty acid catabolic process",1,11,0.0925083963227783
"GO:0043379","memory T cell differentiation",1,11,0.0925083963227783
"GO:0060525","prostate glandular acinus development",1,11,0.0925083963227783
"GO:0070417","cellular response to cold",1,11,0.0925083963227783
"GO:0071639","positive regulation of monocyte chemotactic protein-1 production",1,11,0.0925083963227783
"GO:0090193","positive regulation of glomerulus development",1,11,0.0925083963227783
"GO:0090197","positive regulation of chemokine secretion",1,11,0.0925083963227783
"GO:0090205","positive regulation of cholesterol metabolic process",1,11,0.0925083963227783
"GO:0090209","negative regulation of triglyceride metabolic process",1,11,0.0925083963227783
"GO:0090715","immunological memory formation process",1,11,0.0925083963227783
"GO:0098917","retrograde trans-synaptic signaling",1,11,0.0925083963227783
"GO:0140052","cellular response to oxidised low-density lipoprotein particle stimulus",1,11,0.0925083963227783
"GO:0007159","leukocyte cell-cell adhesion",4,363,0.0926658859470468
"GO:0090130","tissue migration",4,363,0.0926658859470468
"GO:1901215","negative regulation of neuron death",3,212,0.0926658859470468
"GO:0045892","negative regulation of transcription, DNA-templated",9,1315,0.0930601220752798
"GO:0030073","insulin secretion",3,213,0.0934805583756345
"GO:0090276","regulation of peptide hormone secretion",3,213,0.0934805583756345
"GO:0002366","leukocyte activation involved in immune response",6,717,0.093806511627907
"GO:0033273","response to vitamin",2,89,0.093806511627907
"GO:0060333","interferon-gamma-mediated signaling pathway",2,89,0.093806511627907
"GO:0043549","regulation of kinase activity",7,910,0.093806511627907
"GO:0034613","cellular protein localization",12,1978,0.0950456464646465
"GO:0002263","cell activation involved in immune response",6,721,0.0955559274193548
"GO:0043299","leukocyte degranulation",5,538,0.0955559274193548
"GO:0010810","regulation of cell-substrate adhesion",3,216,0.0960158207452165
"GO:0097306","cellular response to alcohol",2,91,0.0970787807276303
