goId,goName,countDE,countAll,pv_fdr
"GO:0070828","heterochromatin organization",5,79,0.00814103741496599
"GO:0007140","male meiotic nuclear division",4,47,0.00814103741496599
"GO:0010569","regulation of double-strand break repair via homologous recombination",4,47,0.00814103741496599
"GO:0030261","chromosome condensation",4,47,0.00814103741496599
"GO:0031055","chromatin remodeling at centromere",4,47,0.00814103741496599
"GO:0048599","oocyte development",4,47,0.00814103741496599
"GO:0007063","regulation of sister chromatid cohesion",3,22,0.00820289340101523
"GO:0051383","kinetochore organization",3,22,0.00820289340101523
"GO:0062033","positive regulation of mitotic sister chromatid segregation",3,22,0.00820289340101523
"GO:0002326","B cell lineage commitment",2,6,0.00842688442211055
"GO:0009211","pyrimidine deoxyribonucleoside triphosphate metabolic process",2,6,0.00842688442211055
"GO:0016321","female meiosis chromosome segregation",2,6,0.00842688442211055
"GO:0035519","protein K29-linked ubiquitination",2,6,0.00842688442211055
"GO:0048296","regulation of isotype switching to IgA isotypes",2,6,0.00842688442211055
"GO:1905462","regulation of DNA duplex unwinding",2,6,0.00842688442211055
"GO:0002312","B cell activation involved in immune response",5,80,0.00846377926421405
"GO:0048511","rhythmic process",10,306,0.00875505843071786
"GO:0009893","positive regulation of metabolic process",59,3862,0.00889291666666667
"GO:0046599","regulation of centriole replication",3,23,0.00921790697674419
"GO:0090343","positive regulation of cell aging",3,23,0.00921790697674419
"GO:0008380","RNA splicing",13,475,0.00930374792703151
"GO:0042254","ribosome biogenesis",10,309,0.00933882450331126
"GO:0043085","positive regulation of catalytic activity",28,1467,0.00972656198347107
"GO:0048145","regulation of fibroblast proliferation",5,83,0.00986145214521452
"GO:0015931","nucleobase-containing compound transport",9,260,0.00989543657331137
"GO:0051653","spindle localization",4,50,0.00992930921052632
"GO:0007141","male meiosis I",3,24,0.0102797708674304
"GO:0070193","synaptonemal complex organization",3,24,0.0102797708674304
"GO:0048144","fibroblast proliferation",5,84,0.0102797708674304
"GO:0032259","methylation",11,368,0.0103127941176471
"GO:0048146","positive regulation of fibroblast proliferation",4,51,0.0105771498371335
"GO:0051972","regulation of telomerase activity",4,51,0.0105771498371335
"GO:0001932","regulation of protein phosphorylation",28,1484,0.01122032
"GO:0009994","oocyte differentiation",4,52,0.01122032
"GO:0061647","histone H3-K9 modification",4,52,0.01122032
"GO:0010557","positive regulation of macromolecule biosynthetic process",33,1851,0.01122032
"GO:0000055","ribosomal large subunit export from nucleus",2,7,0.01122032
"GO:0009221","pyrimidine deoxyribonucleotide biosynthetic process",2,7,0.01122032
"GO:0010032","meiotic chromosome condensation",2,7,0.01122032
"GO:0032466","negative regulation of cytokinesis",2,7,0.01122032
"GO:0048290","isotype switching to IgA isotypes",2,7,0.01122032
"GO:0051305","chromosome movement towards spindle pole",2,7,0.01122032
"GO:0061026","cardiac muscle tissue regeneration",2,7,0.01122032
"GO:0046700","heterocycle catabolic process",15,608,0.0112511022364217
"GO:0051307","meiotic chromosome separation",3,25,0.0112817862838915
"GO:0044270","cellular nitrogen compound catabolic process",15,609,0.011360923566879
"GO:0022412","cellular process involved in reproduction in multicellular organism",11,375,0.0116152380952381
"GO:0051262","protein tetramerization",5,87,0.0116152380952381
"GO:0045859","regulation of protein kinase activity",18,801,0.0116451505546751
"GO:0042113","B cell activation",10,321,0.011752859399684
"GO:0051053","negative regulation of DNA metabolic process",6,127,0.011752859399684
"GO:2000772","regulation of cellular senescence",4,53,0.0118305047318612
"GO:0035690","cellular response to drug",12,434,0.0120519527559055
"GO:0051438","regulation of ubiquitin-protein transferase activity",4,54,0.012608286163522
"GO:0018193","peptidyl-amino acid modification",25,1286,0.0127799529042386
"GO:0040029","regulation of gene expression, epigenetic",19,876,0.0129988714733542
"GO:0019439","aromatic compound catabolic process",15,621,0.0134556807511737
"GO:0001701","in utero embryonic development",11,384,0.0137205
"GO:0031954","positive regulation of protein autophosphorylation",3,27,0.0138202336448598
"GO:0071514","genetic imprinting",3,27,0.0138202336448598
"GO:0048477","oogenesis",5,91,0.0138461586314152
"GO:0010467","gene expression",92,6806,0.0141087267080745
"GO:0006364","rRNA processing",8,226,0.0141976335877863
"GO:0000056","ribosomal small subunit export from nucleus",2,8,0.0141976335877863
"GO:0006975","DNA damage induced protein phosphorylation",2,8,0.0141976335877863
"GO:0009204","deoxyribonucleoside triphosphate catabolic process",2,8,0.0141976335877863
"GO:0032075","positive regulation of nuclease activity",2,8,0.0141976335877863
"GO:0044771","meiotic cell cycle phase transition",2,8,0.0141976335877863
"GO:0090235","regulation of metaphase plate congression",2,8,0.0141976335877863
"GO:0090400","stress-induced premature senescence",2,8,0.0141976335877863
"GO:1901993","regulation of meiotic cell cycle phase transition",2,8,0.0141976335877863
"GO:1904354","negative regulation of telomere capping",2,8,0.0141976335877863
"GO:1905097","regulation of guanyl-nucleotide exchange factor activity",2,8,0.0141976335877863
"GO:0010941","regulation of cell death",31,1736,0.0142689481707317
"GO:0060548","negative regulation of cell death",21,1023,0.0146184931506849
"GO:0002520","immune system development",21,1025,0.0149206382978723
"GO:0010458","exit from mitosis",3,28,0.0149216212121212
"GO:0045830","positive regulation of isotype switching",3,28,0.0149216212121212
"GO:0016579","protein deubiquitination",9,284,0.0163751134644478
"GO:0006294","nucleotide-excision repair, preincision complex assembly",3,29,0.0164424924471299
"GO:0019725","cellular homeostasis",20,967,0.0166434135338346
"GO:0043486","histone exchange",4,59,0.0166434135338346
"GO:2000242","negative regulation of reproductive process",4,59,0.0166434135338346
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II",5,97,0.0176256006006006
"GO:0006265","DNA topological change",2,9,0.0177024029850746
"GO:0046600","negative regulation of centriole replication",2,9,0.0177024029850746
"GO:0046602","regulation of mitotic centrosome separation",2,9,0.0177024029850746
"GO:0051103","DNA ligation involved in DNA repair",2,9,0.0177024029850746
"GO:0046777","protein autophosphorylation",8,236,0.0177707988165681
"GO:0000132","establishment of mitotic spindle orientation",3,30,0.0177707988165681
"GO:0006335","DNA replication-dependent nucleosome assembly",3,30,0.0177707988165681
"GO:0034723","DNA replication-dependent nucleosome organization",3,30,0.0177707988165681
"GO:0045737","positive regulation of cyclin-dependent protein serine/threonine kinase activity",3,30,0.0177707988165681
"GO:0051642","centrosome localization",3,30,0.0177707988165681
"GO:1903311","regulation of mRNA metabolic process",10,344,0.0179697341211226
"GO:0044419","interspecies interaction between organisms",37,2224,0.0179882005899705
"GO:0016072","rRNA metabolic process",8,237,0.0181413254786451
"GO:0090342","regulation of cell aging",4,61,0.0183836764705882
"GO:0097327","response to antineoplastic agent",5,99,0.0188044052863436
"GO:0061842","microtubule organizing center localization",3,31,0.0193580205278592
"GO:0016571","histone methylation",6,143,0.0195688742690058
"GO:0071901","negative regulation of protein serine/threonine kinase activity",6,143,0.0195688742690058
"GO:0051704","multi-organism process",22,1123,0.0195848175182482
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II",5,101,0.0203118513119534
"GO:0044265","cellular macromolecule catabolic process",23,1200,0.0208289244186047
"GO:0006396","RNA processing",26,1416,0.0208289244186047
"GO:0097421","liver regeneration",3,32,0.0209453043478261
"GO:1901976","regulation of cell cycle checkpoint",3,32,0.0209453043478261
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",5,102,0.0210473661360347
"GO:1901361","organic cyclic compound catabolic process",15,658,0.0211626118326118
"GO:0044267","cellular protein metabolic process",74,5313,0.0211626118326118
"GO:0035999","tetrahydrofolate interconversion",2,10,0.0211894532374101
"GO:0048304","positive regulation of isotype switching to IgG isotypes",2,10,0.0211894532374101
"GO:0071236","cellular response to antibiotic",6,146,0.0212466235632184
"GO:0009790","embryo development",21,1067,0.022309756097561
"GO:0040020","regulation of meiotic nuclear division",3,33,0.0225512589413448
"GO:0070646","protein modification by small protein removal",9,301,0.0225512589413448
"GO:0009116","nucleoside metabolic process",5,104,0.0225626
"GO:0031099","regeneration",7,196,0.0225739087018545
"GO:0009792","embryo development ending in birth or egg hatching",15,664,0.0226720512820513
"GO:0006401","RNA catabolic process",11,416,0.0227265433854908
"GO:0009057","macromolecule catabolic process",26,1430,0.0231273579545455
"GO:0003006","developmental process involved in reproduction",20,1002,0.0231810496453901
"GO:0031328","positive regulation of cellular biosynthetic process",33,1957,0.0234937110481586
"GO:0009141","nucleoside triphosphate metabolic process",5,106,0.0241936209335219
"GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening",3,34,0.0242455790960452
"GO:0032091","negative regulation of protein binding",5,107,0.024989006993007
"GO:0002328","pro-B cell differentiation",2,11,0.024989006993007
"GO:0008655","pyrimidine-containing compound salvage",2,11,0.024989006993007
"GO:0043097","pyrimidine nucleoside salvage",2,11,0.024989006993007
"GO:0045835","negative regulation of meiotic nuclear division",2,11,0.024989006993007
"GO:0046607","positive regulation of centrosome cycle",2,11,0.024989006993007
"GO:0051573","negative regulation of histone H3-K9 methylation",2,11,0.024989006993007
"GO:0031060","regulation of histone methylation",4,68,0.0257206145251397
"GO:0031056","regulation of histone modification",6,153,0.0258123152022315
"GO:0000083","regulation of transcription involved in G1/S transition of mitotic cell cycle",3,35,0.0258741527777778
"GO:0006369","termination of RNA polymerase II transcription",3,35,0.0258741527777778
"GO:0051443","positive regulation of ubiquitin-protein transferase activity",3,35,0.0258741527777778
"GO:0002637","regulation of immunoglobulin production",4,69,0.0268531900138696
"GO:0051294","establishment of spindle orientation",3,36,0.0278753665283541
"GO:0051973","positive regulation of telomerase activity",3,36,0.0278753665283541
"GO:0034248","regulation of cellular amide metabolic process",12,493,0.0289318093922652
"GO:0009891","positive regulation of biosynthetic process",33,1990,0.029233543956044
"GO:0009143","nucleoside triphosphate catabolic process",2,12,0.029233543956044
"GO:0035404","histone-serine phosphorylation",2,12,0.029233543956044
"GO:0070601","centromeric sister chromatid cohesion",2,12,0.029233543956044
"GO:0006417","regulation of translation",11,434,0.0297789849108368
"GO:0045191","regulation of isotype switching",3,37,0.0298217260273973
"GO:0002377","immunoglobulin production",7,210,0.0311990697674419
"GO:0007099","centriole replication",3,38,0.0319874624829468
"GO:0051567","histone H3-K9 methylation",3,38,0.0319874624829468
"GO:0090501","RNA phosphodiester bond hydrolysis",6,161,0.0321078367346939
"GO:1902117","positive regulation of organelle assembly",4,73,0.0321078367346939
"GO:0008284","positive regulation of cell population proliferation",19,968,0.0324370516304348
"GO:0043393","regulation of protein binding",7,212,0.0325144037940379
"GO:0018107","peptidyl-threonine phosphorylation",5,115,0.0325144037940379
"GO:0032481","positive regulation of type I interferon production",4,74,0.0334287951807229
"GO:0034968","histone lysine methylation",5,116,0.0334287951807229
"GO:0010826","negative regulation of centrosome duplication",2,13,0.0334287951807229
"GO:0033147","negative regulation of intracellular estrogen receptor signaling pathway",2,13,0.0334287951807229
"GO:0045472","response to ether",2,13,0.0334287951807229
"GO:0045842","positive regulation of mitotic metaphase/anaphase transition",2,13,0.0334287951807229
"GO:0048302","regulation of isotype switching to IgG isotypes",2,13,0.0334287951807229
"GO:1901970","positive regulation of mitotic sister chromatid separation",2,13,0.0334287951807229
"GO:1904424","regulation of GTP binding",2,13,0.0334287951807229
"GO:0009163","nucleoside biosynthetic process",3,39,0.0337102005347594
"GO:0040007","growth",19,976,0.03464217623498
"GO:0002714","positive regulation of B cell mediated immunity",3,40,0.0359158432934927
"GO:0002891","positive regulation of immunoglobulin mediated immune response",3,40,0.0359158432934927
"GO:0045740","positive regulation of DNA replication",3,40,0.0359158432934927
"GO:0090224","regulation of spindle organization",3,40,0.0359158432934927
"GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",4,76,0.0359895225464191
"GO:0032269","negative regulation of cellular protein metabolic process",21,1124,0.0364264635761589
"GO:0031109","microtubule polymerization or depolymerization",5,119,0.0364992724867725
"GO:0051641","cellular localization",51,3484,0.0374805829015544
"GO:0000054","ribosomal subunit export from nucleus",2,14,0.0374805829015544
"GO:0006241","CTP biosynthetic process",2,14,0.0374805829015544
"GO:0009130","pyrimidine nucleoside monophosphate biosynthetic process",2,14,0.0374805829015544
"GO:0033750","ribosome localization",2,14,0.0374805829015544
"GO:0046036","CTP metabolic process",2,14,0.0374805829015544
"GO:0046940","nucleoside monophosphate phosphorylation",2,14,0.0374805829015544
"GO:0048291","isotype switching to IgG isotypes",2,14,0.0374805829015544
"GO:0060707","trophoblast giant cell differentiation",2,14,0.0374805829015544
"GO:1902101","positive regulation of metaphase/anaphase transition of cell cycle",2,14,0.0374805829015544
"GO:2000615","regulation of histone H3-K9 acetylation",2,14,0.0374805829015544
"GO:0009126","purine nucleoside monophosphate metabolic process",3,41,0.0374805829015544
"GO:0031062","positive regulation of histone methylation",3,41,0.0374805829015544
"GO:0033574","response to testosterone",3,41,0.0374805829015544
"GO:0046825","regulation of protein export from nucleus",3,41,0.0374805829015544
"GO:0098534","centriole assembly",3,41,0.0374805829015544
"GO:0043009","chordate embryonic development",14,646,0.0382998576972833
"GO:0007276","gamete generation",15,716,0.0397866925064599
"GO:0140056","organelle localization by membrane tethering",6,171,0.0398457334963325
"GO:1900182","positive regulation of protein localization to nucleus",4,80,0.0398457334963325
"GO:0000741","karyogamy",1,1,0.0398457334963325
"GO:0006253","dCTP catabolic process",1,1,0.0398457334963325
"GO:0007066","female meiosis sister chromatid cohesion",1,1,0.0398457334963325
"GO:0007344","pronuclear fusion",1,1,0.0398457334963325
"GO:0009955","adaxial/abaxial pattern specification",1,1,0.0398457334963325
"GO:0031437","regulation of mRNA cleavage",1,1,0.0398457334963325
"GO:0031439","positive regulation of mRNA cleavage",1,1,0.0398457334963325
"GO:0033301","cell cycle comprising mitosis without cytokinesis",1,1,0.0398457334963325
"GO:0036333","hepatocyte homeostasis",1,1,0.0398457334963325
"GO:0043060","meiotic metaphase I plate congression",1,1,0.0398457334963325
"GO:0046065","dCTP metabolic process",1,1,0.0398457334963325
"GO:0046076","dTTP catabolic process",1,1,0.0398457334963325
"GO:0046080","dUTP metabolic process",1,1,0.0398457334963325
"GO:0046081","dUTP catabolic process",1,1,0.0398457334963325
"GO:0051311","meiotic metaphase plate congression",1,1,0.0398457334963325
"GO:0070512","positive regulation of histone H4-K20 methylation",1,1,0.0398457334963325
"GO:0072428","signal transduction involved in intra-S DNA damage checkpoint",1,1,0.0398457334963325
"GO:0090095","regulation of metanephric cap mesenchymal cell proliferation",1,1,0.0398457334963325
"GO:0090096","positive regulation of metanephric cap mesenchymal cell proliferation",1,1,0.0398457334963325
"GO:0097510","base-excision repair, AP site formation via deaminated base removal",1,1,0.0398457334963325
"GO:0097551","mitochondrial double-strand break repair",1,1,0.0398457334963325
"GO:0097552","mitochondrial double-strand break repair via homologous recombination",1,1,0.0398457334963325
"GO:0099606","microtubule plus-end directed mitotic chromosome migration",1,1,0.0398457334963325
"GO:1902296","DNA strand elongation involved in cell cycle DNA replication",1,1,0.0398457334963325
"GO:1902319","DNA strand elongation involved in nuclear cell cycle DNA replication",1,1,0.0398457334963325
"GO:1902983","DNA strand elongation involved in mitotic DNA replication",1,1,0.0398457334963325
"GO:1903461","Okazaki fragment processing involved in mitotic DNA replication",1,1,0.0398457334963325
"GO:1903925","response to bisphenol A",1,1,0.0398457334963325
"GO:1903926","cellular response to bisphenol A",1,1,0.0398457334963325
"GO:1904585","response to putrescine",1,1,0.0398457334963325
"GO:1904586","cellular response to putrescine",1,1,0.0398457334963325
"GO:1904772","response to tetrachloromethane",1,1,0.0398457334963325
"GO:1905115","regulation of lateral attachment of mitotic spindle microtubules to kinetochore",1,1,0.0398457334963325
"GO:1905116","positive regulation of lateral attachment of mitotic spindle microtubules to kinetochore",1,1,0.0398457334963325
"GO:1905856","negative regulation of pentose-phosphate shunt",1,1,0.0398457334963325
"GO:1990248","regulation of transcription from RNA polymerase II promoter in response to DNA damage",1,1,0.0398457334963325
"GO:1990828","hepatocyte dedifferentiation",1,1,0.0398457334963325
"GO:2000011","regulation of adaxial/abaxial pattern formation",1,1,0.0398457334963325
"GO:2000975","positive regulation of pro-B cell differentiation",1,1,0.0398457334963325
"GO:2001229","negative regulation of response to gamma radiation",1,1,0.0398457334963325
"GO:0018210","peptidyl-threonine modification",5,124,0.0398457334963325
"GO:1903578","regulation of ATP metabolic process",5,124,0.0398457334963325
"GO:0034080","CENP-A containing nucleosome assembly",3,43,0.0400158262967431
"GO:0061641","CENP-A containing chromatin organization",3,43,0.0400158262967431
"GO:0072529","pyrimidine-containing compound catabolic process",3,43,0.0400158262967431
"GO:1901659","glycosyl compound biosynthetic process",3,43,0.0400158262967431
"GO:0009129","pyrimidine nucleoside monophosphate metabolic process",2,15,0.0400158262967431
"GO:0009209","pyrimidine ribonucleoside triphosphate biosynthetic process",2,15,0.0400158262967431
"GO:0010225","response to UV-C",2,15,0.0400158262967431
"GO:0046606","negative regulation of centrosome cycle",2,15,0.0400158262967431
"GO:0051290","protein heterotetramerization",2,15,0.0400158262967431
"GO:0071428","rRNA-containing ribonucleoprotein complex export from nucleus",2,15,0.0400158262967431
"GO:1905820","positive regulation of chromosome separation",2,15,0.0400158262967431
"GO:1901564","organonitrogen compound metabolic process",89,6825,0.0408859879518072
"GO:0050896","response to stimulus",117,9416,0.0418274368231047
"GO:1900180","regulation of protein localization to nucleus",5,127,0.0431330889423077
"GO:1901575","organic substance catabolic process",35,2224,0.0436303481392557
"GO:0007076","mitotic chromosome condensation",2,16,0.0448446483909416
"GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process",2,16,0.0448446483909416
"GO:0043174","nucleoside salvage",2,16,0.0448446483909416
"GO:0043970","histone H3-K9 acetylation",2,16,0.0448446483909416
"GO:0046134","pyrimidine nucleoside biosynthetic process",2,16,0.0448446483909416
"GO:0051447","negative regulation of meiotic cell cycle",2,16,0.0448446483909416
"GO:1901657","glycosyl compound metabolic process",5,129,0.0454809166666667
"GO:0051348","negative regulation of transferase activity",8,290,0.0468019691577699
"GO:0051254","positive regulation of RNA metabolic process",28,1689,0.0468019691577699
"GO:0022406","membrane docking",6,180,0.0468019691577699
"GO:0002639","positive regulation of immunoglobulin production",3,46,0.0469632701421801
"GO:0065007","biological regulation",153,12964,0.0477736804733728
"GO:0018022","peptidyl-lysine methylation",5,131,0.0480055319148936
"GO:0006376","mRNA splice site selection",3,47,0.0494172812135356
"GO:0007019","microtubule depolymerization",3,47,0.0494172812135356
"GO:0035556","intracellular signal transduction",42,2813,0.0494172812135356
"GO:0007096","regulation of exit from mitosis",2,17,0.0494172812135356
"GO:0008340","determination of adult lifespan",2,17,0.0494172812135356
"GO:0009200","deoxyribonucleoside triphosphate metabolic process",2,17,0.0494172812135356
"GO:0010224","response to UV-B",2,17,0.0494172812135356
"GO:0033262","regulation of nuclear cell cycle DNA replication",2,17,0.0494172812135356
"GO:0051382","kinetochore assembly",2,17,0.0494172812135356
"GO:1904355","positive regulation of telomere capping",2,17,0.0494172812135356
"GO:2000001","regulation of DNA damage checkpoint",2,17,0.0494172812135356
"GO:0051781","positive regulation of cell division",4,87,0.0501770163170163
"GO:0050789","regulation of biological process",146,12283,0.0510769615832363
"GO:0031952","regulation of protein autophosphorylation",3,48,0.0517019744483159
"GO:0031401","positive regulation of protein modification process",22,1251,0.0517019744483159
"GO:0032270","positive regulation of cellular protein metabolic process",27,1634,0.0536581554524362
"GO:0000712","resolution of meiotic recombination intermediates",2,18,0.0547057572254335
"GO:0032780","negative regulation of ATPase activity",2,18,0.0547057572254335
"GO:0051571","positive regulation of histone H3-K4 methylation",2,18,0.0547057572254335
"GO:0002285","lymphocyte activation involved in immune response",6,188,0.0553180738177624
"GO:0030308","negative regulation of cell growth",6,188,0.0553180738177624
"GO:0043044","ATP-dependent chromatin remodeling",4,90,0.0554714499424626
"GO:0043470","regulation of carbohydrate catabolic process",4,90,0.0554714499424626
"GO:0051248","negative regulation of protein metabolic process",21,1187,0.0557231034482759
"GO:0051493","regulation of cytoskeleton organization",12,553,0.0558691618828932
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",10,424,0.0559799197247706
"GO:0045292","mRNA cis splicing, via spliceosome",3,50,0.0568587857961054
"GO:0051247","positive regulation of protein metabolic process",28,1723,0.0575612128146453
"GO:0031058","positive regulation of histone modification",4,92,0.05927256
"GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process",2,19,0.05986748004561
"GO:0046653","tetrahydrofolate metabolic process",2,19,0.05986748004561
"GO:0051098","regulation of binding",9,368,0.061361993166287
"GO:0006357","regulation of transcription by RNA polymerase II",38,2530,0.0615337343927355
"GO:0001889","liver development",5,141,0.0615337343927355
"GO:0032355","response to estradiol",5,141,0.0615337343927355
"GO:0006998","nuclear envelope organization",3,52,0.0623957304643262
"GO:0009161","ribonucleoside monophosphate metabolic process",3,52,0.0623957304643262
"GO:0018105","peptidyl-serine phosphorylation",8,309,0.0628770022624434
"GO:0034613","cellular protein localization",31,1978,0.0648730734463277
"GO:0002320","lymphoid progenitor cell differentiation",2,20,0.0650910112359551
"GO:0006346","DNA methylation-dependent heterochromatin assembly",2,20,0.0650910112359551
"GO:0032986","protein-DNA complex disassembly",2,20,0.0650910112359551
"GO:0055093","response to hyperoxia",2,20,0.0650910112359551
"GO:2000774","positive regulation of cellular senescence",2,20,0.0650910112359551
"GO:0061008","hepaticobiliary system development",5,144,0.0660103367003367
"GO:0070727","cellular macromolecule localization",31,1987,0.0677732740585774
"GO:1990823","response to leukemia inhibitory factor",4,97,0.0677732740585774
"GO:1990830","cellular response to leukemia inhibitory factor",4,97,0.0677732740585774
"GO:0006402","mRNA catabolic process",9,377,0.0677732740585774
"GO:1903508","positive regulation of nucleic acid-templated transcription",26,1598,0.0677732740585774
"GO:0022411","cellular component disassembly",12,573,0.0677732740585774
"GO:1902680","positive regulation of RNA biosynthetic process",26,1599,0.0677732740585774
"GO:1901654","response to ketone",6,200,0.0677732740585774
"GO:0000395","mRNA 5'-splice site recognition",2,21,0.0677732740585774
"GO:0007130","synaptonemal complex assembly",2,21,0.0677732740585774
"GO:0031061","negative regulation of histone methylation",2,21,0.0677732740585774
"GO:0046655","folic acid metabolic process",2,21,0.0677732740585774
"GO:0046823","negative regulation of nucleocytoplasmic transport",2,21,0.0677732740585774
"GO:0070734","histone H3-K27 methylation",2,21,0.0677732740585774
"GO:0048732","gland development",10,443,0.0677732740585774
"GO:0000707","meiotic DNA recombinase assembly",1,2,0.0677732740585774
"GO:0000973","posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery",1,2,0.0677732740585774
"GO:0006170","dAMP biosynthetic process",1,2,0.0677732740585774
"GO:0006226","dUMP biosynthetic process",1,2,0.0677732740585774
"GO:0007057","spindle assembly involved in female meiosis I",1,2,0.0677732740585774
"GO:0009171","purine deoxyribonucleoside monophosphate biosynthetic process",1,2,0.0677732740585774
"GO:0010767","regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage",1,2,0.0677732740585774
"GO:0019264","glycine biosynthetic process from serine",1,2,0.0677732740585774
"GO:0031627","telomeric loop formation",1,2,0.0677732740585774
"GO:0032877","positive regulation of DNA endoreduplication",1,2,0.0677732740585774
"GO:0033567","DNA replication, Okazaki fragment processing",1,2,0.0677732740585774
"GO:0034418","urate biosynthetic process",1,2,0.0677732740585774
"GO:0035281","pre-miRNA export from nucleus",1,2,0.0677732740585774
"GO:0035407","histone H3-T11 phosphorylation",1,2,0.0677732740585774
"GO:0040030","regulation of molecular function, epigenetic",1,2,0.0677732740585774
"GO:0044210","'de novo' CTP biosynthetic process",1,2,0.0677732740585774
"GO:0044778","meiotic DNA integrity checkpoint",1,2,0.0677732740585774
"GO:0045870","positive regulation of single stranded viral RNA replication via double stranded DNA intermediate",1,2,0.0677732740585774
"GO:0046053","dAMP metabolic process",1,2,0.0677732740585774
"GO:0046832","negative regulation of RNA export from nucleus",1,2,0.0677732740585774
"GO:0051257","meiotic spindle midzone assembly",1,2,0.0677732740585774
"GO:0061015","snRNA import into nucleus",1,2,0.0677732740585774
"GO:0070194","synaptonemal complex disassembly",1,2,0.0677732740585774
"GO:0070510","regulation of histone H4-K20 methylation",1,2,0.0677732740585774
"GO:0072185","metanephric cap development",1,2,0.0677732740585774
"GO:0072186","metanephric cap morphogenesis",1,2,0.0677732740585774
"GO:0075506","entry of viral genome into host nucleus through nuclear pore complex via importin",1,2,0.0677732740585774
"GO:0090094","metanephric cap mesenchymal cell proliferation involved in metanephros development",1,2,0.0677732740585774
"GO:0090402","oncogene-induced cell senescence",1,2,0.0677732740585774
"GO:0090615","mitochondrial mRNA processing",1,2,0.0677732740585774
"GO:0090618","DNA clamp unloading",1,2,0.0677732740585774
"GO:0097402","neuroblast migration",1,2,0.0677732740585774
"GO:1902298","cell cycle DNA replication maintenance of fidelity",1,2,0.0677732740585774
"GO:1903464","negative regulation of mitotic cell cycle DNA replication",1,2,0.0677732740585774
"GO:1903723","negative regulation of centriole elongation",1,2,0.0677732740585774
"GO:1904481","response to tetrahydrofolate",1,2,0.0677732740585774
"GO:1904482","cellular response to tetrahydrofolate",1,2,0.0677732740585774
"GO:1904975","response to bleomycin",1,2,0.0677732740585774
"GO:1904976","cellular response to bleomycin",1,2,0.0677732740585774
"GO:1905219","regulation of platelet formation",1,2,0.0677732740585774
"GO:1905221","positive regulation of platelet formation",1,2,0.0677732740585774
"GO:1905458","positive regulation of lymphoid progenitor cell differentiation",1,2,0.0677732740585774
"GO:1905663","positive regulation of telomerase RNA reverse transcriptase activity",1,2,0.0677732740585774
"GO:1905775","negative regulation of DNA helicase activity",1,2,0.0677732740585774
"GO:1905916","negative regulation of cell differentiation involved in phenotypic switching",1,2,0.0677732740585774
"GO:1905931","negative regulation of vascular smooth muscle cell differentiation involved in phenotypic switching",1,2,0.0677732740585774
"GO:1990426","mitotic recombination-dependent replication fork processing",1,2,0.0677732740585774
"GO:1990505","mitotic DNA replication maintenance of fidelity",1,2,0.0677732740585774
"GO:2000620","positive regulation of histone H4-K16 acetylation",1,2,0.0677732740585774
"GO:2001228","regulation of response to gamma radiation",1,2,0.0677732740585774
"GO:0042493","response to drug",19,1074,0.0681166353187043
"GO:0048609","multicellular organismal reproductive process",16,857,0.0689366805845511
"GO:0002712","regulation of B cell mediated immunity",3,56,0.0698093958333333
"GO:0002889","regulation of immunoglobulin mediated immune response",3,56,0.0698093958333333
"GO:0006473","protein acetylation",6,203,0.0698544282744283
"GO:0017148","negative regulation of translation",6,203,0.0698544282744283
"GO:0070647","protein modification by small protein conjugation or removal",20,1154,0.0710166874350986
"GO:0072522","purine-containing compound biosynthetic process",6,204,0.0711960477178423
"GO:0009127","purine nucleoside monophosphate biosynthetic process",2,22,0.0716043505154639
"GO:0009220","pyrimidine ribonucleotide biosynthetic process",2,22,0.0716043505154639
"GO:0032069","regulation of nuclease activity",2,22,0.0716043505154639
"GO:0044346","fibroblast apoptotic process",2,22,0.0716043505154639
"GO:0051291","protein heterooligomerization",2,22,0.0716043505154639
"GO:0071157","negative regulation of cell cycle arrest",2,22,0.0716043505154639
"GO:0080134","regulation of response to stress",25,1538,0.0722842224510813
"GO:0050684","regulation of mRNA processing",5,152,0.0743605035971223
"GO:0006979","response to oxidative stress",10,452,0.0743605035971223
"GO:0035065","regulation of histone acetylation",3,58,0.0753337538461538
"GO:0046148","pigment biosynthetic process",3,58,0.0753337538461538
"GO:0014070","response to organic cyclic compound",17,941,0.0753815266393443
"GO:0051570","regulation of histone H3-K9 methylation",2,23,0.0773328761514841
"GO:0042306","regulation of protein import into nucleus",3,59,0.0785320143149284
"GO:0009132","nucleoside diphosphate metabolic process",5,155,0.0795418386108274
"GO:0010608","posttranscriptional regulation of gene expression",20,1172,0.0806118265306122
"GO:0032504","multicellular organism reproduction",16,877,0.0812134250764526
"GO:0019538","protein metabolic process",76,5872,0.0815654073319756
"GO:0019953","sexual reproduction",16,878,0.0817926042726348
